x_rep,y_rep,tweet_id,tweets_preprocessed,preProcessed,clusterd,Jackcluster,centroid,important
-0.17669683212579818,-0.0015893146160640044,'451906661121544192',resident camp near iquique second earthquake measuring rock northern chile photo ,resident camp near iquique second earthquake measuring rock northern chile photo ,1,4,chile coast earthquake northern,earthquake northern chile
-0.19714993030319888,-0.007739022434197176,'451907272382636032',photo resident camp near iquique afte chile pacific earthquake tsunami antofagasta ,photo resident camp near iquique afte chile pacific earthquake tsunami antofagasta ,2,1,chile coast earthquake magnitude northern quake tsunami,chile earthquake tsunami
-0.33943777290557786,-0.09289653060625848,'451907456075968513',earthquake coast chile powerful magnitude earthquake chile coast late april caused small tsunami ,earthquake coast chile powerful magnitude earthquake chile coast late april caused small tsunami ,3,1,chile coast earthquake magnitude northern quake tsunami,earthquake coast chile magnitude earthquake chile coast tsunami
-0.17669683212579818,-0.0015893146160640044,'451914810230603776',photo resident camp near iquique second earthquake measuring rock northern chile ,photo resident camp near iquique second earthquake measuring rock northern chile ,1,4,chile coast earthquake northern,earthquake northern chile
-0.144932348059514,0.05825803650441777,'451920870181572608',another powerful quake rock northern chile karyjer story hope safe ,another powerful quake rock northern chile karyjer story hope safe ,3,0,chile coast earthquake magnitude northern quake tsunami,quake northern chile
-0.37058316886204795,-0.12945811983929276,'451940047890022400',large earthquake magnitude strike chile coast large earthquake magnitude strike ,large earthquake magnitude strike chile coast large earthquake magnitude strike ,3,1,chile coast earthquake magnitude northern quake tsunami,earthquake magnitude chile coast earthquake magnitude
-0.29554268167350145,-0.06883445370542075,'451941391145259008',powerful earthquake strike chile trigger tsunami magnitude earthquake struck ,powerful earthquake strike chile trigger tsunami magnitude earthquake struck ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami magnitude earthquake
-0.3568492129464532,-0.08023415252513243,'451943687829086208',chile earthquake magnitude quake spark fire kill tsunami powerful magnitude ,chile earthquake magnitude quake spark fire kill tsunami powerful magnitude ,3,0,chile coast earthquake magnitude northern quake tsunami,chile earthquake magnitude quake tsunami magnitude
-0.13157936828939693,0.05042698319045887,'451944804352421888',edgilligan davidmarcus wired terrifying animation show chile tsunami spread pacific ,edgilligan davidmarcus wired terrifying animation show chile tsunami spread pacific ,2,1,chile coast earthquake magnitude northern quake tsunami,chile tsunami
-0.32728438182177616,-0.07507726723997439,'451946268647260160',chile earthquake chile earthquake magnitude quake spark fire kill ,chile earthquake chile earthquake magnitude quake spark fire kill ,3,3,chile coast earthquake magnitude northern quake tsunami,chile earthquake chile earthquake magnitude quake
-0.3037716365868739,-0.10043227000457004,'451946908706037760',arrl ham alert wake chile earthquake hamr ,arrl ham alert wake chile earthquake hamr ,1,4,chile coast earthquake northern,chile earthquake
-0.35979893216898856,-0.12840693590574406,'451950643406598144',need seismic school retrofit program another warning northwest chile earthquake zone ,need seismic school retrofit program another warning northwest chile earthquake zone ,1,4,chile coast earthquake northern,chile earthquake
-0.18853362176304372,0.007916801627169623,'451953047301013504',world news deadly earthquake strike chile coast watch ,world news deadly earthquake strike chile coast watch ,1,1,chile coast earthquake northern,earthquake chile coast
-0.18853362176304372,0.007916801627169623,'451954765552168960',world news deadly earthquake strike chile coast watch ,world news deadly earthquake strike chile coast watch ,1,1,chile coast earthquake northern,earthquake chile coast
-0.27037249039837935,-0.08308222483436983,'451955859388923905',chile earthquake charlie rose sebastiÃ¬Ã¡n president chile look iran september ,chile earthquake charlie rose sebastiÃ¬Ã¡n president chile look iran september ,1,4,chile coast earthquake northern,chile earthquake chile
-0.22510958556837773,-0.009160669901184394,'451958862619242496',update chile earthquake video dead tsunami warning chile peru ecuador peru ,update chile earthquake video dead tsunami warning chile peru ecuador peru ,2,1,chile coast earthquake magnitude northern quake tsunami,chile earthquake tsunami chile
-0.26325316466419485,-0.052992230488156995,'451960090120048640',massive earthquake strike coast chile massive magnitude earthquake according usgs ,massive earthquake strike coast chile massive magnitude earthquake according usgs ,3,1,chile coast earthquake magnitude northern quake tsunami,earthquake coast chile magnitude earthquake
-0.05539629492201067,0.13604595134061068,'451963283067514880',chilean scramble supply quake yahoo news yahoonewsuk ,chilean scramble supply quake yahoo news yahoonewsuk ,3,6,chile coast earthquake magnitude northern quake tsunami,quake
-0.10046906832264696,0.061643004054089734,'451968765186437120',friend vitoko safe family secure area earthquake iquique glad safe ,friend vitoko safe family secure area earthquake iquique glad safe ,1,4,chile coast earthquake northern,earthquake
-0.302366737327672,-0.0675913157511764,'451972967145017344',earthquake chile pacific tsunami warning chile ,earthquake chile pacific tsunami warning chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami chile
-0.279404536939609,-0.003205652284784754,'451977906424537088',indonesia lift tsunami warning chile quake cctv ,indonesia lift tsunami warning chile quake cctv ,2,2,chile coast earthquake magnitude northern quake tsunami,tsunami chile quake
-0.35196435358609257,-0.1172385331805208,'451978306758270976',strange event earthquake chile earthquake people started notice ,strange event earthquake chile earthquake people started notice ,1,4,chile coast earthquake northern,earthquake chile earthquake
-0.2631587480064396,-0.07488060611885455,'451978517647872001',chile begin assessing damage earthquake chile ,chile begin assessing damage earthquake chile ,1,4,chile coast earthquake northern,chile earthquake chile
-0.3674541792773645,-0.10951201881026838,'452239020819365888',earthquake strike chile tsunami warning issued chile ,earthquake strike chile tsunami warning issued chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami chile
-0.20632819852604553,-0.024210668388583562,'452241848350691328',chile earthquake loss life damage minimized ,chile earthquake loss life damage minimized ,1,4,chile coast earthquake northern,chile earthquake
-0.38430532297624653,-0.11755937888847275,'452248283977502720',chile earthquake magnitude earthquake strike chile tsunami warning chile ,chile earthquake magnitude earthquake strike chile tsunami warning chile ,2,1,chile coast earthquake magnitude northern quake tsunami,chile earthquake magnitude earthquake chile tsunami chile
-0.426019593289973,-0.17860701715340263,'452251955491266560',service restored northern chile earthquake worldnews ,service restored northern chile earthquake worldnews ,1,4,chile coast earthquake northern,northern chile earthquake
-0.1623450886369493,0.025247881292435416,'452261802987253760',terrifying animation show chile tsunami took entire pacific wired ,terrifying animation show chile tsunami took entire pacific wired ,2,1,chile coast earthquake magnitude northern quake tsunami,chile tsunami
-0.4191230372202498,-0.17489123235397427,'452265127073427456',earthquake coast chile ,earthquake coast chile ,1,1,chile coast earthquake northern,earthquake coast chile
-0.13827008597230947,0.03939593228267204,'452269718532263936',coast tarapaca chile depth epicenter ,coast tarapaca chile depth epicenter ,3,1,chile coast earthquake magnitude northern quake tsunami,coast chile
-0.5760092933797528,-0.3050875359568472,'452270608122777600',omfg earthquake done chile ,omfg earthquake done chile ,1,4,chile coast earthquake northern,earthquake chile
-0.20632819852604553,-0.024210668388583562,'452272028746121216',chile earthquake loss life damage minimized ,chile earthquake loss life damage minimized ,1,4,chile coast earthquake northern,chile earthquake
-0.13827008597230947,0.03939593228267204,'452272427272126465',coast tarapaca chile depth epicenter ,coast tarapaca chile depth epicenter ,3,1,chile coast earthquake magnitude northern quake tsunami,coast chile
-0.17597308490470814,0.012197733794473265,'452272803773808643',coast tarapaca chile magnitudeÃ¥ÃªÃ¥Ãªmb regionÃ¥ÃªÃ¥Ãªoff coast tarapaca chiledate timeÃ¥ÃªÃ¥Ãª ,coast tarapaca chile magnitudeÃ¥ÃªÃ¥Ãªmb regionÃ¥ÃªÃ¥Ãªoff coast tarapaca chiledate timeÃ¥ÃªÃ¥Ãª ,3,1,chile coast earthquake magnitude northern quake tsunami,coast chile coast
-0.16121141538804265,0.04981403156261815,'452273307774357505',emsc coast tarapaca chile depth quake ,emsc coast tarapaca chile depth quake ,3,2,chile coast earthquake magnitude northern quake tsunami,coast chile quake
-0.2679534979985895,-0.07374546962352077,'452274873151541248',earthquake coast chile photo picture ,earthquake coast chile photo picture ,1,1,chile coast earthquake northern,earthquake coast chile
-0.3310933101219469,-0.08892574612362804,'452276965043482624',massive earthquake chile coast spark tsunami chile ,massive earthquake chile coast spark tsunami chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile coast tsunami chile
-0.1623450886369493,0.025247881292435416,'452276981355122688',terrifying animation show chile tsunami took entire pacific ocean science wired ,terrifying animation show chile tsunami took entire pacific ocean science wired ,2,1,chile coast earthquake magnitude northern quake tsunami,chile tsunami
-0.198743534834426,-0.02180405542032191,'452277201896235008',felt earthquake strike santiago chile please report ,felt earthquake strike santiago chile please report ,1,4,chile coast earthquake northern,earthquake chile
-0.24341667480279214,-0.03439310038742381,'452278592114655234',powerful earthquake hit chile trigger tsunami disaster declared chile ,powerful earthquake hit chile trigger tsunami disaster declared chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami chile
-0.279404536939609,-0.003205652284784754,'452282875459551232',chile mega quake tsunami warning chile ,chile mega quake tsunami warning chile ,2,2,chile coast earthquake magnitude northern quake tsunami,chile quake tsunami chile
-0.26109592504429524,-0.0021989396035486356,'452284375347265536',chile love enough quake ,chile love enough quake ,3,5,chile coast earthquake magnitude northern quake tsunami,chile quake
-0.20632819852604553,-0.024210668388583562,'452287015569342464',montr chile earthquake loss life damage minimized chile earthquake vanisan ,montr chile earthquake loss life damage minimized chile earthquake vanisan ,1,4,chile coast earthquake northern,chile earthquake chile earthquake
-0.15380416897391908,0.05614821805315035,'452287690395119617',chile quake cause tsunami aftershock killed disaster zone ,chile quake cause tsunami aftershock killed disaster zone ,2,5,chile coast earthquake magnitude northern quake tsunami,chile quake tsunami
-0.1623450886369493,0.025247881292435416,'452297605608112129',terrifying animation show chile tsunami took entire pacific ocean ,terrifying animation show chile tsunami took entire pacific ocean ,2,5,chile coast earthquake magnitude northern quake tsunami,chile tsunami
-0.1868022566363878,-0.012829548660289276,'452300887017287682',chile president michelle bachelet among evacuee second earthquake hit video chile ,chile president michelle bachelet among evacuee second earthquake hit video chile ,1,4,chile coast earthquake northern,chile earthquake chile
-0.401286447868989,-0.09981901859166081,'452313787962372096',earthquake chile magnitude quake spark tsunami warning chile ,earthquake chile magnitude quake spark tsunami warning chile ,3,0,chile coast earthquake magnitude northern quake tsunami,earthquake chile magnitude quake tsunami chile
-0.07771428386966603,0.0809522369970102,'452617503991013376',friend please continue pray wonderful country chile ,friend please continue pray wonderful country chile ,1,5,chile coast earthquake northern,chile
-0.4511476549839478,-0.16890774921465726,'452635382904266752',woman walk child amid debris earthquake tsunami northern chile ,woman walk child amid debris earthquake tsunami northern chile ,2,4,chile coast earthquake magnitude northern quake tsunami,earthquake tsunami northern chile
-0.5133000991865417,-0.21969185515156403,'452655860993380354',tsunami chile earthquake amazing footage chile ,tsunami chile earthquake amazing footage chile ,2,1,chile coast earthquake magnitude northern quake tsunami,tsunami chile earthquake chile
-0.2768996620797595,-0.06344294372666129,'452668167047745536',prayer chile effected earthquake ,prayer chile effected earthquake ,1,1,chile coast earthquake northern,chile earthquake
-0.20427733421124028,0.018958659469283667,'452687416155836416',five killed magnitude quake chile chile ,five killed magnitude quake chile chile ,3,2,chile coast earthquake magnitude northern quake tsunami,magnitude quake chile chile
-0.21311168821367346,0.022633977785799377,'452704646415777793',massive quake strike chile monster tsunami alert ,massive quake strike chile monster tsunami alert ,2,5,chile coast earthquake magnitude northern quake tsunami,quake chile tsunami
-0.294822476755974,-0.08053592881499934,'456136015913033728',earthquake sismo near coast northern chile ,earthquake sismo near coast northern chile ,1,0,chile coast earthquake northern,earthquake coast northern chile
-0.2692193257865011,-0.05949515462468974,'456136150764113920',magnitude earthquake iquique tarapaca chile ,magnitude earthquake iquique tarapaca chile ,3,1,chile coast earthquake magnitude northern quake tsunami,magnitude earthquake chile
-0.247138530148551,-0.030481229035976366,'456369685957582848',powerful earthquake strike chile trigger tsunami breaking news april chile ,powerful earthquake strike chile trigger tsunami breaking news april chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami chile
-0.3266891804038604,-0.0920420810466897,'456611206602575872',earthquake chile prompt tsunami evacuation chaos chile ,earthquake chile prompt tsunami evacuation chaos chile ,2,1,chile coast earthquake magnitude northern quake tsunami,earthquake chile tsunami chile
-0.5760092933797528,-0.3050875359568472,'456633664768458754',inmate escape chile earthquake ,inmate escape chile earthquake ,1,1,chile coast earthquake northern,chile earthquake
-0.27990502934658845,-0.07591764384006536,'456639039001460736',inmate escape chile earthquake rafael romo report aftermath magnitude earthqua ,inmate escape chile earthquake rafael romo report aftermath magnitude earthqua ,3,1,chile coast earthquake magnitude northern quake tsunami,chile earthquake magnitude
-0.3896926476408022,-0.11588611253983853,'456654341324013568',earthquake earthquake magnitude strike chile coast tsunami warning issued ,earthquake earthquake magnitude strike chile coast tsunami warning issued ,3,1,chile coast earthquake magnitude northern quake tsunami,earthquake earthquake magnitude chile coast tsunami
-0.5760092933797528,-0.3050875359568472,'456678826026627072',earthquake aftermath chile photography art ,earthquake aftermath chile photography art ,1,1,chile coast earthquake northern,earthquake chile
-0.11323287462599146,0.19180575047783935,'456696436545945602',time forget also prayforchile chile fight historic battle mammoth wildfire ,time forget also prayforchile chile fight historic battle mammoth wildfire ,1,5,chile coast earthquake northern,chile
-0.2692193257865011,-0.05949515462468974,'456703651633827840',magnitude earthquake iquique tarapaca chile ,magnitude earthquake iquique tarapaca chile ,3,1,chile coast earthquake magnitude northern quake tsunami,magnitude earthquake chile
-0.013772326321294374,0.2581590825360145,'456704246814371840',honestly many thing going prayforsouthkorea prayformh prayforchile prayforsyria prayfortheworld ,honestly many thing going prayforsouthkorea prayformh prayforchile prayforsyria prayfortheworld ,4,-1,case coronavirus mers saudi virus,
-0.273130087499722,-0.057757230246562596,'456705432464011265',usgs breaking iquique chile pasthour earthquake tsunami prayfromjapan ,usgs breaking iquique chile pasthour earthquake tsunami prayfromjapan ,2,1,chile coast earthquake magnitude northern quake tsunami,chile earthquake tsunami
0.2010732878884606,0.2994125673479116,'460397492329521152',health saudi arabia denies injuring number student university princess nora corona virus saudi news qatif ,health saudi arabia denies injuring number student university princess nora corona virus saudi news qatif ,6,7,case mers saudi virus,saudi virus saudi
0.3753601080716728,0.03211467410933243,'460398364228874240',alarabiya_eng saudi mers virus toll nears ,alarabiya_eng saudi mers virus toll nears ,6,6,case mers saudi virus,saudi mers virus
0.33143477047236886,-0.12695947381156386,'460398400970575872',blog egypt ramp mers surveillance local port ,blog egypt ramp mers surveillance local port ,0,6,mers,mers
0.5033012871865783,-0.22095117270018066,'460398461972541440',gelamads sammmyoh think scared might give mers virus hahahhahaha kdding ,gelamads sammmyoh think scared might give mers virus hahahhahaha kdding ,6,6,case mers saudi virus,mers virus
0.3011824168707086,0.3562004796701253,'460398555329331200',middle east respiratory syndrome virus incubation period day mers ,middle east respiratory syndrome virus incubation period day mers ,6,6,case mers saudi virus,virus mers
0.1742867252732664,0.2978925524397545,'460399646729601024',scary time friend mers middle east respiratory syndrome took life must need careful friend ,scary time friend mers middle east respiratory syndrome took life must need careful friend ,0,6,mers,mers
0.6461356249826231,-0.55217533823217,'460400130273730561',mers come guy animal devil control guy mind ,mers come guy animal devil control guy mind ,0,6,mers,mers
0.6461356249826231,-0.55217533823217,'460403550799945728',trip mers timing ,trip mers timing ,0,6,mers,mers
0.05218488185248625,0.16259043082728458,'460404012022771713',deadly middleÃ¥ÃªeastÃ¥ÃªrespiratoryÃ¥Ãªsyndrome spread egypt deadly middleÃ¥ÃªeastÃ¥ÃªrespiratoryÃ¥Ãªsyndrome spread ,deadly middleÃ¥ÃªeastÃ¥ÃªrespiratoryÃ¥Ãªsyndrome spread egypt deadly middleÃ¥ÃªeastÃ¥ÃªrespiratoryÃ¥Ãªsyndrome spread ,4,-1,case coronavirus mers saudi virus,
0.433441988766006,-0.07030874189217526,'460404886882885632',fast fact mers coronavirus ,fast fact mers coronavirus ,4,6,case coronavirus mers saudi virus,mers coronavirus
0.14765593936292376,0.2663973768328517,'460405480834080769',egypt discovers first case sars like coronavirus state egypt independent egyindependent ,egypt discovers first case sars like coronavirus state egypt independent egyindependent ,4,8,case coronavirus mers saudi virus,case coronavirus
0.6461356249826231,-0.55217533823217,'460406831647850496',reading page mers ,reading page mers ,0,6,mers,mers
0.193527672906693,0.05004644296621262,'460406930742063107',mers death toll hit saudiarabia health ,mers death toll hit saudiarabia health ,0,6,mers,mers
0.3261747584662451,-0.029526287143616155,'460408961028456448',flutrackers mers case might need corrected onset update always happy clarify wrong ,flutrackers mers case might need corrected onset update always happy clarify wrong ,5,7,case coronavirus mers saudi virus,mers case
0.25528583826702994,0.3830377115941344,'460409457361428481',middle east respiratory syndrome coronavirus mers update ,middle east respiratory syndrome coronavirus mers update ,4,7,case coronavirus mers saudi virus,coronavirus mers
0.3649150044438085,0.02545285600330722,'460409857313492992',cdcgov respirator health care workplace toolkit respirator program admin coronavirus mers ,cdcgov respirator health care workplace toolkit respirator program admin coronavirus mers ,4,7,case coronavirus mers saudi virus,coronavirus mers
0.1133038586050345,0.17646571862854366,'460410703774769153',anyone know corona virus ,anyone know corona virus ,6,6,case mers saudi virus,virus
0.37662957834310995,-0.010901127895390847,'460412419341574145',coston suspected mers case egypt ,coston suspected mers case egypt ,5,7,case coronavirus mers saudi virus,mers case
0.2812899594952133,0.10080621928762105,'460413274782048256',coronavirus news dhabi announces case mers coronavirus tested negative zawya pathogenposse ,coronavirus news dhabi announces case mers coronavirus tested negative zawya pathogenposse ,4,7,case coronavirus mers saudi virus,coronavirus case mers coronavirus
0.2720289895830564,0.01031900162677905,'460417977050218496',egypt second possible mers case ,egypt second possible mers case ,5,7,case coronavirus mers saudi virus,mers case
0.13539186388805638,0.464583665894207,'460420507678949377',middleeastnews eturbonews travel tourism threat killer virus middle east respiratory syndrome ,middleeastnews eturbonews travel tourism threat killer virus middle east respiratory syndrome ,6,6,case mers saudi virus,virus
0.20400393132648498,0.4762952779825256,'460420992754397184',case respiratory syndrome detected saudi total number reached death ,case respiratory syndrome detected saudi total number reached death ,5,7,case coronavirus mers saudi virus,case saudi
0.2635813404751013,-0.01654471109584304,'460421011507519488',christian drosten report early mers virus analysis promed kudos real time reporting data ,christian drosten report early mers virus analysis promed kudos real time reporting data ,6,6,case mers saudi virus,mers virus
0.6461356249826231,-0.55217533823217,'460422638242762752',dude plane wearing paper mask either surgeon operate pussy mers ,dude plane wearing paper mask either surgeon operate pussy mers ,0,6,mers,mers
0.3967666004832036,0.14232907753501206,'460422874504130560',saudi arabia say mers virus case s_westall reuters ,saudi arabia say mers virus case s_westall reuters ,5,6,case coronavirus mers saudi virus,saudi mers virus case
0.13756344416711352,0.25233578661828404,'460423004271304704',vaccine disease corona virus right disease began spread oman coronavirus ,vaccine disease corona virus right disease began spread oman coronavirus ,4,6,case coronavirus mers saudi virus,virus coronavirus
0.25891341981682064,0.11277028575441296,'460423752518352897',egypt health minister urge citizen report symptom contain mers cairo coronavirus ,egypt health minister urge citizen report symptom contain mers cairo coronavirus ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.2574434674233319,0.15506738201070155,'460424445224812544',saudi health minister sacked mers coronavirus toll rise nigeria interior minister forgiven candidate poorly planned ,saudi health minister sacked mers coronavirus toll rise nigeria interior minister forgiven candidate poorly planned ,4,7,case coronavirus mers saudi virus,saudi mers coronavirus
0.20041676493421756,0.15239229225571674,'460424451339718657',anyone know heading middle east soon worried mers info ,anyone know heading middle east soon worried mers info ,0,7,mers,mers
0.27190368477731364,-0.017398838019705102,'460425313206665216',king jeddah reassure people coronavirus mers ,king jeddah reassure people coronavirus mers ,4,7,case coronavirus mers saudi virus,coronavirus mers
0.14765593936292376,0.2663973768328517,'460425374342840320',Ã´Ã¶Ã´Ã£ Ã´Ã£Ã´Ã» Ã´Ã¤Ã´Ã¶ egypt discovers first case sars like coronavirus state shit ,Ã´Ã¶Ã´Ã£ Ã´Ã£Ã´Ã» Ã´Ã¤Ã´Ã¶ egypt discovers first case sars like coronavirus state shit ,4,7,case coronavirus mers saudi virus,case coronavirus
0.6461356249826231,-0.55217533823217,'460425461617528832',meanwhile mers still exists ,meanwhile mers still exists ,0,7,mers,mers
0.22515090822363107,0.008681481586930113,'460425571705831424',stforeigndesk rising saudiarabia death toll mers fuel public fear ,stforeigndesk rising saudiarabia death toll mers fuel public fear ,0,7,mers,mers
0.28893175938038773,0.12699197517855956,'460426562991820800',saudi arabia say case mers outbreak saudiarabia ,saudi arabia say case mers outbreak saudiarabia ,5,7,case coronavirus mers saudi virus,saudi case mers
0.433441988766006,-0.07030874189217526,'460426779799191554',fast fact mers coronavirus rapplerdotcom ,fast fact mers coronavirus rapplerdotcom ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.232593394499287,0.04386737918920351,'460427744627916800',egypt health minister urge citizen report symptom contain mers ,egypt health minister urge citizen report symptom contain mers ,0,7,mers,mers
0.22480541007791258,0.5927531833822111,'460428043476295680',saudi arabia three center treat isolate patient middle east respiratory syndrome number infected case ,saudi arabia three center treat isolate patient middle east respiratory syndrome number infected case ,5,7,case coronavirus mers saudi virus,saudi case
0.26572160846599335,-0.13594733875600268,'460429314438074370',promed sequencing jeddah mers outbreak genome show mutation would suggest increased transmissibilty ,promed sequencing jeddah mers outbreak genome show mutation would suggest increased transmissibilty ,0,7,mers,mers
0.30069298092729124,0.33064481918588184,'460429463994793985',deadly middle east respiratory virus surge continues saudi arabia mers ,deadly middle east respiratory virus surge continues saudi arabia mers ,6,6,case mers saudi virus,virus saudi mers
0.28893175938038773,0.12699197517855956,'460429598707429376',saudi arabia say case mers outbreak saudiarabia ,saudi arabia say case mers outbreak saudiarabia ,5,7,case coronavirus mers saudi virus,saudi case mers
0.2565100688082228,0.3505548881460927,'460429794799124481',yahoo good middle east respiratory syndrome mers egypt ,yahoo good middle east respiratory syndrome mers egypt ,0,7,mers,mers
0.34474078651102785,0.08525097820598623,'460430111662039041',mers virus first case detected egypt health news mers ,mers virus first case detected egypt health news mers ,6,6,case mers saudi virus,mers virus case mers
0.6461356249826231,-0.55217533823217,'460430120281321472',must read fast fact mers ,must read fast fact mers ,0,7,mers,mers
0.6461356249826231,-0.55217533823217,'460431689861173249',nicolesolinap mariekringxx miiicorazon mers ,nicolesolinap mariekringxx miiicorazon mers ,0,7,mers,mers
0.12470968343789825,0.29181740228138575,'460433091312365568',whatsontap coronavirus stayhealthy ,whatsontap coronavirus stayhealthy ,4,7,case coronavirus mers saudi virus,coronavirus
0.30069298092729124,0.33064481918588184,'460433743401189376',accpchest deadly middle east respiratory virus surge continues saudi arabia mers ,accpchest deadly middle east respiratory virus surge continues saudi arabia mers ,6,6,case mers saudi virus,virus saudi mers
0.18090121740027282,0.46042307081216777,'460434019406999552',coronavirus continues spread saudi arabia rest middle east ,coronavirus continues spread saudi arabia rest middle east ,4,7,case coronavirus mers saudi virus,coronavirus saudi
0.21327462615505094,0.13886840230877706,'460435253958438912',world news mers virus changed cause surge case expert german coronavirus exper ,world news mers virus changed cause surge case expert german coronavirus exper ,4,6,case coronavirus mers saudi virus,mers virus case coronavirus
0.433441988766006,-0.07030874189217526,'460435259377479681',mers believe rumour maintain hygiene coronavirus rumour ,mers believe rumour maintain hygiene coronavirus rumour ,4,7,case coronavirus mers saudi virus,mers coronavirus
0.2465195744771224,0.13536499607515673,'460435337240510464',mers virus changed cause surge case expert german coronavirus papiiz_chulÃ¬ _ ,mers virus changed cause surge case expert german coronavirus papiiz_chulÃ¬ _ ,4,6,case coronavirus mers saudi virus,mers virus case coronavirus
0.23551157907580414,0.13814557543158043,'460435469726019586',mers virus changed cause surge case expert german coronavirus expert say cbcnews ,mers virus changed cause surge case expert german coronavirus expert say cbcnews ,4,6,case coronavirus mers saudi virus,mers virus case coronavirus
0.2257405500202673,-0.06493555620933088,'460435738526367745',egypt port alert mers ,egypt port alert mers ,0,7,mers,mers
0.35403126698005444,-0.04905301410010918,'460436029468467200',beware mers virus corona ,beware mers virus corona ,6,6,case mers saudi virus,mers virus
0.30573768088468667,0.12237183482965254,'460436267071598592',mers virus changed reason surge saudi case canada news ,mers virus changed reason surge saudi case canada news ,5,6,case coronavirus mers saudi virus,mers virus saudi case
0.12470968343789825,0.29181740228138575,'460437739700510720',infographic information coronavirus ,infographic information coronavirus ,4,7,case coronavirus mers saudi virus,coronavirus
0.2256297562893111,0.08798051480901732,'460438219989856258',german coronavirus expert say virus responsible mers infection appears changed ,german coronavirus expert say virus responsible mers infection appears changed ,4,6,case coronavirus mers saudi virus,coronavirus virus mers
0.13719520186749387,0.2707628177584359,'460438344208777216',coronavirus case april confirmed case confirmed death suspected case suspected ,coronavirus case april confirmed case confirmed death suspected case suspected ,4,7,case coronavirus mers saudi virus,coronavirus case case case
0.2256297562893111,0.08798051480901732,'460438523804254208',german coronavirus expert say virus responsible mers infection appears changed ,german coronavirus expert say virus responsible mers infection appears changed ,4,6,case coronavirus mers saudi virus,coronavirus virus mers
0.29158132543362797,0.1936394794652314,'460439803566116865',health mers virus changed reason surge saudi case german coronavirus expert say ,health mers virus changed reason surge saudi case german coronavirus expert say ,5,6,case coronavirus mers saudi virus,mers virus saudi case coronavirus
0.14709966262909754,0.25560019531504063,'460439811744997377',corona virus serious threat life saudi arabia ,corona virus serious threat life saudi arabia ,6,6,case mers saudi virus,virus saudi
0.23551157907580414,0.13814557543158043,'460440144915353600',mers virus changed cause surge case expert german coronavirus expert say virus ,mers virus changed cause surge case expert german coronavirus expert say virus ,4,6,case coronavirus mers saudi virus,mers virus case coronavirus virus
0.036164227064958344,0.17957280561849823,'460440336163438592',liked youtube video lucky_finds alert canada detects coronavirus know ,liked youtube video lucky_finds alert canada detects coronavirus know ,4,7,case coronavirus mers saudi virus,coronavirus
0.28216151266065187,0.177963694851274,'460441249862803457',mers virus changed reason surge saudi case german coronavirus expert say virus ,mers virus changed reason surge saudi case german coronavirus expert say virus ,5,6,case coronavirus mers saudi virus,mers virus saudi case coronavirus virus
0.232593394499287,0.04386737918920351,'460443300982710273',egypt health minister urge citizen report symptom contain mers ,egypt health minister urge citizen report symptom contain mers ,0,7,mers,mers
0.232593394499287,0.04386737918920351,'460443528729198592',nuestravidaylaciencia egypt health minister urge citizen report symptom contain mers ebola ,nuestravidaylaciencia egypt health minister urge citizen report symptom contain mers ebola ,0,7,mers,mers
0.3068314431276918,0.06442492652357573,'460444343091081216',rising saudi death toll mers fuel public fear sent headline ,rising saudi death toll mers fuel public fear sent headline ,5,7,case coronavirus mers saudi virus,saudi mers
0.35422161631920057,0.08105275363308992,'460445987149193216',gene sequencing mers strain saudi surge find significant diffs reason surge case ,gene sequencing mers strain saudi surge find significant diffs reason surge case ,5,7,case coronavirus mers saudi virus,mers saudi case
0.6461356249826231,-0.55217533823217,'460446209304313856',step effort mers ,step effort mers ,0,7,mers,mers
0.2615878277629196,-0.05532563520479303,'460446753679216640',mers outbreak health care system khaledalmaeena ,mers outbreak health care system khaledalmaeena ,0,7,mers,mers
0.37662957834310995,-0.010901127895390847,'460447744726167552',official announcement first mers case egypt _islamhussein ,official announcement first mers case egypt _islamhussein ,5,7,case coronavirus mers saudi virus,mers case
0.3413274155595034,0.05413603621595414,'460448130404610048',egypt discovers first case potentially deadly mers virus yahoonews ,egypt discovers first case potentially deadly mers virus yahoonews ,6,6,case mers saudi virus,case mers virus
0.6461356249826231,-0.55217533823217,'460448290278866947',kenzibit cggbamford surveillance singapore shut screening fever mers surveillance poor mers ,kenzibit cggbamford surveillance singapore shut screening fever mers surveillance poor mers ,0,7,mers,mers mers
0.300164384513319,-0.009983887882752103,'460448319014043648',spike mers case mers ,spike mers case mers ,5,7,case coronavirus mers saudi virus,mers case mers
0.32312390465947877,0.08608303382400823,'460448364765908994',dhabi announces case mers coronavirus tested negative zawya registration ,dhabi announces case mers coronavirus tested negative zawya registration ,4,7,case coronavirus mers saudi virus,case mers coronavirus
